category,sequestration_rate,pollution_level,carbon_capture,air_quality_index,plant_type,plant_age,measurement_date,ambient_temperature,soil_moisture,light_intensity
Grassland,74.44957288913429,102.88667388353497,391,323.5264317544643,Tabitha Dibbert,51,2024-10-26T03:33:49.471Z,-21.985487337224185,53.624427002854645,948.046294699423
Deciduous,65.2069876047317,214.60269730933942,516,288.3341398725752,Tammy McDermott,56,2025-06-05T01:00:26.826Z,-26.155517296865582,56.825583185767755,391.61236156499945
Coniferous,89.18061426561326,484.5261274429504,41,239.9933181523811,Eduardo Zulauf,48,2025-10-08T05:13:36.195Z,-44.00913552381098,47.73621160630137,948.9007757944055
Grassland,83.1101051736623,431.9068484227173,802,189.57865197700448,Marcella Spencer,80,2025-09-02T12:35:20.602Z,-38.422570074908435,16.50642818864435,203.55430811922997
Deciduous,3.0035726230125874,460.51583673618734,42,388.5282307432499,Travis Price,49,2025-09-23T11:06:16.261Z,38.610713672824204,13.191708114231005,596.6184548542369
Coniferous,2.7266966961324215,273.70505565288477,372,162.97906935890205,Dr. Russell Collier,99,2025-07-21T14:53:43.985Z,24.88372134976089,17.888775161234662,698.7688108764123
Grassland,5.263608554378152,139.5349958818406,204,201.83663047268055,Dr. Elsa Runolfsdottir,83,2025-07-13T06:53:25.637Z,-45.429655676707625,32.814044053666294,48.68369465274736
Deciduous,39.12600116292015,489.188226764556,28,390.70567779801786,Benjamin Bailey,53,2025-08-17T21:21:01.878Z,-7.935242145322263,7.886699888855219,999.4334010314196
Coniferous,46.87986389081925,102.94260971155018,205,132.60439310455695,Kari Abbott,76,2025-01-14T13:05:41.825Z,-7.329175202175975,36.41552579309791,544.8021141462959
Grassland,85.86043310677633,49.50146620511077,432,205.23785768216476,Ian Weber,70,2025-04-24T02:47:44.680Z,-8.979226043447852,49.76038171071559,124.61810910445638
Deciduous,52.57809075550176,215.78574562538415,288,231.14678569720127,Mr. Levi Carroll I,74,2024-11-06T05:11:08.626Z,-4.913541371934116,46.32608520658687,183.65083394409157
Coniferous,9.402403343236074,53.195218039443716,25,270.47129400237463,Maria Ritchie,24,2024-10-24T17:27:53.349Z,-46.61129431333393,47.89634895604104,99.0903060704004
Grassland,37.10298177227378,490.3517635092139,282,127.9023976449389,Janis Harris,68,2025-06-23T09:14:17.585Z,10.46952495817095,43.96258488972671,288.73628059541807
Deciduous,1.709720660932362,337.63612063694745,692,404.0096089215949,Tonya Bartell,88,2025-06-25T00:12:07.972Z,-23.133006924763322,61.302385818213224,705.2170507323463
Coniferous,55.99197330418974,105.5371299511753,31,487.84879077388905,Emmett Hills,20,2025-02-11T01:59:15.492Z,11.178376758471131,32.21334689529613,815.1256356325466
Grassland,39.30890186317265,362.04088261909783,965,33.94803757104091,Lora Hilpert,30,2025-06-04T06:14:17.867Z,29.89345828536898,14.249603362288326,951.4574328055605
Deciduous,66.80885027418844,233.97464220481925,325,220.60944933164865,Ernestine Jacobs,36,2025-03-15T23:16:30.492Z,-39.69589187763631,39.063779269810766,97.22995968721807
Coniferous,45.85151394829154,329.62538527231663,248,492.94894304987974,Dewey Walsh,21,2025-01-09T20:46:53.207Z,46.08012472745031,12.989088837988675,638.4139768078458
Grassland,54.73958428693004,384.24896829854697,648,115.94288104795851,Fred Kassulke,71,2025-06-16T21:09:48.073Z,-38.57648894190788,75.4382377974689,582.9663762622513
Deciduous,23.965583812911063,139.69139877636917,850,225.49087796011008,Marty Heaney,40,2025-03-18T00:55:15.236Z,-19.770986936055124,68.5538736579474,448.2405788335018
Coniferous,82.68424970842898,299.7575975423679,715,487.2522105281241,Jamie Fadel,11,2025-10-09T08:31:16.089Z,49.79320734273642,51.27436379669234,88.5165883586742
Grassland,91.43998411437497,60.64435733295977,849,221.06528238975443,Dr. Kelly Lind,76,2025-07-23T03:11:01.618Z,43.011923879384995,49.05721713555977,856.8438755671959
Deciduous,33.47422316996381,256.27682373533025,319,83.31435160152614,Edmund Cartwright,15,2025-02-24T12:22:26.679Z,38.48314145579934,42.298185898922384,321.3094143990893
Coniferous,90.57008652645163,265.9561860964168,202,137.26146927615628,Katie Kerluke,73,2025-08-10T11:52:41.375Z,-1.5531184151768684,50.47641453985125,594.8418457771186
Grassland,54.851909942924976,191.18204296939075,720,139.9261401554104,Marianne McDermott,54,2025-10-06T05:18:50.508Z,-37.790964590385556,99.35330907371826,176.60470024682581
Deciduous,5.593934169970453,393.1304266047664,850,344.7241179263219,Dr. Roosevelt Larkin,91,2025-09-24T16:09:13.184Z,-27.306458656676114,9.802041172981262,568.4812955877278
Coniferous,93.42090716282837,455.5203200383112,926,480.2989103393629,Amos White,70,2025-01-09T17:21:51.026Z,35.56958429981023,41.23654987453483,810.6819107036572
Grassland,52.524906997336075,289.53652304643765,26,89.11901974887587,Marty Hermann,3,2025-02-12T01:29:39.402Z,25.976910605095327,11.425227867206559,190.3719791858457
Deciduous,65.94213200500235,406.87151421862654,808,146.6275375331752,Allison Heathcote DVM,60,2025-08-11T19:24:50.397Z,44.85914558172226,11.764162053586915,937.3454220434651
Coniferous,61.11430616839789,113.73330709454603,506,181.9485658891499,Georgia Luettgen,68,2025-03-26T17:05:04.403Z,-11.468733358196914,67.04762971983291,845.2164271937218
Grassland,22.91100450232625,462.604840334272,631,306.51524095539935,Mr. Owen Franey,94,2025-09-10T20:22:23.157Z,-31.35631161276251,3.5071353358216584,489.8625770036597
Deciduous,12.1684563762974,153.36377571639605,594,308.66708127292804,Dr. Archie Denesik,17,2025-08-29T06:54:31.567Z,47.748125437647104,52.52706643543206,232.47415321157314
Coniferous,1.973711691563949,101.74157901806757,664,495.6647617605049,Virgil Walter,73,2025-05-14T17:05:31.754Z,-32.4857558356598,22.37003616988659,956.319065527292
Grassland,58.46622639824636,479.13211014471017,919,44.772078515728936,Ollie Cole,15,2025-01-09T06:51:45.199Z,-47.432598075829446,74.94162809546106,437.27439906448126
Deciduous,80.61787720769644,484.43692148057744,713,486.0424286208581,Dr. Bruce Wintheiser,33,2025-02-24T16:18:54.697Z,-36.1936334753409,71.41391295869835,488.00419514160603
Coniferous,16.14926064503379,351.0710454280488,508,142.7150199932512,Brett Franey,6,2025-03-10T16:00:09.226Z,25.131522375158966,66.55915177147835,430.788152028108
Grassland,96.98331843339838,407.7786422467325,271,391.4515303540975,Donald Lakin-Legros IV,64,2025-06-29T09:28:05.991Z,27.662145462818444,7.475606392603368,831.0347338484135
Deciduous,28.13416888518259,167.44702611118555,130,160.56803345540538,Mrs. Marcia Klocko DVM,57,2025-10-03T12:08:03.678Z,34.758461732417345,3.765749484533444,524.0700270093512
Coniferous,46.42605192656629,52.9875405584462,886,378.06801457260735,Sammy Moore III,50,2024-12-31T03:20:47.020Z,-13.98633448407054,53.93654625304043,29.70504310540855
Grassland,76.09341220092028,399.63505150633864,42,6.5377770978957415,Sandra Langosh,89,2025-04-18T10:46:02.454Z,-23.412977042607963,38.09741785982624,634.5583921961952
Deciduous,79.50041923369281,374.05048548802733,790,370.92602391028777,Dwayne Murray,6,2025-02-16T08:02:20.958Z,-28.210022626444697,42.88536709174514,494.7340888523031
Coniferous,18.10816915286705,462.9769260319881,208,292.1255109081976,Pauline Rutherford,73,2025-08-14T02:07:57.024Z,-10.225009801797569,62.35529578477144,257.04842569795437
Grassland,15.120277743088081,130.69147011335008,657,302.09165813052095,Celia Gulgowski,77,2025-07-20T04:16:22.856Z,-16.753282002173364,48.198221824131906,694.105304971803
Deciduous,45.93793628178537,359.0608449401334,301,305.38625548942946,Ignacio Brekke,80,2025-02-12T18:30:35.475Z,-40.596780367195606,26.93116331100464,777.1010573420208
Coniferous,97.98768737376668,52.03134459792636,679,476.5168540026061,Richard Schiller III,51,2025-10-09T04:35:26.304Z,33.44424795359373,44.50803513266146,4.584320668596774
Grassland,90.6209979003761,288.58082597353496,919,471.70083367684856,Bessie Wunsch Jr.,62,2025-04-03T23:38:36.019Z,-23.212427482940257,78.64643889246508,795.149103414733
Deciduous,14.454985992750153,73.44296595593914,606,410.2408036745619,Mr. Nicholas Mayer,36,2025-04-26T22:31:59.329Z,-20.507025811821222,92.57535530091263,936.9615474974271
Coniferous,39.53593629272655,43.21398707665503,934,469.05822074064054,Diane Kunde,50,2024-10-28T13:10:05.936Z,4.720800649374723,23.595100241480395,356.0938821271993
Grassland,7.246797740459442,170.59206825541332,609,484.00160729605705,Pat VonRueden,12,2025-06-18T04:22:37.957Z,-12.212894600816071,76.61384959798306,295.6364445113577
Deciduous,43.44449253124185,334.2138466206379,318,288.9173278787639,Dr. Lionel Douglas,58,2025-01-27T23:14:18.164Z,11.71181162353605,59.17223456548527,320.69165042438544
Coniferous,64.67392517975532,344.8504316469189,783,358.2570658852346,Alan Waelchi,15,2024-10-24T13:20:18.695Z,25.056303082965314,59.674653617898,370.4937538492959
Grassland,29.597228256519884,14.808617292670533,693,421.3439247224014,Roxanne Toy,10,2025-05-27T10:16:57.628Z,-14.75473486352712,77.58216910227202,397.24320525606163
Deciduous,96.92893101507798,130.340797545854,481,9.665258607128635,Jimmy Ernser,12,2025-04-04T01:16:39.852Z,-32.421021023765206,84.15407685888931,923.2174834483303
Coniferous,61.773793685482815,284.2136213995982,729,259.5308586496394,Gene Runolfsdottir,92,2024-12-30T08:47:46.013Z,-25.26837878394872,70.41777306701988,330.9497280193027
Grassland,64.05417645000853,240.90004302724265,719,67.4072380203288,Mrs. Elsie Farrell MD,69,2024-11-21T07:58:40.868Z,-8.377332566305995,82.04062130535021,888.9268811200745
Deciduous,65.10768636805005,1.160335788037628,457,153.86719247559085,Arlene Kuphal,99,2025-07-15T16:43:24.371Z,0.6573034217581153,77.73780308174901,949.019045734778
Coniferous,65.03605815861374,239.25837699114345,488,144.11371439881623,Ken Vandervort,53,2025-08-27T01:27:11.841Z,-11.51841664686799,51.62321536918171,384.64753824821673
Grassland,38.10852383123711,195.61247173137963,932,331.10074815526605,Raquel Zieme,44,2025-04-18T00:06:41.539Z,20.707766711711884,27.237517605535686,786.3588217585348
Deciduous,58.04432100546546,383.3040425044019,449,448.63915767450817,Sophie Dach,38,2025-07-21T22:53:37.541Z,-1.1050971923395991,10.578569248318672,954.263991278829
Coniferous,6.340253323549405,430.37196722463705,897,179.34832319710404,Claude Purdy DDS,13,2025-05-21T05:47:10.076Z,44.38351793214679,2.9599194219335914,810.1239406487439
Grassland,44.35288244206458,82.08035459090024,476,84.69169503450394,Hugh Lockman,62,2025-06-13T13:40:46.273Z,-30.20835374481976,47.24006212526001,500.6150307832286
Deciduous,99.73204292310402,196.37476306431927,415,229.79940689052455,Laura Steuber,28,2025-06-22T00:52:54.350Z,-4.507059440948069,20.06395861832425,702.9988153981976
Coniferous,65.93987158383243,157.2497847105842,534,96.92234531696886,Kristina Skiles III,30,2025-03-14T20:13:18.238Z,29.58156573586166,64.69100176100619,461.8251303262077
Grassland,52.2496725928504,106.93878480279818,636,43.04932790575549,Melvin Kshlerin,54,2025-01-30T08:28:48.528Z,-27.035178686492145,82.90707546495833,663.2459164995234
Deciduous,40.5209931479767,180.0175679230597,925,439.2069719368592,Inez Pacocha,26,2025-09-14T04:29:15.781Z,35.01899652183056,73.47209483548068,436.41690326924436
Coniferous,15.401277402881533,16.50013862992637,447,219.1965484796092,Danny Willms,58,2025-03-11T20:42:31.434Z,35.494148172438145,66.54664784949273,593.7824727576226
Grassland,54.65101058292203,80.52442658599466,89,110.0050814752467,Carlton Reilly,67,2025-09-07T07:07:46.842Z,44.54764083493501,30.104542210465297,695.8029219708405
Deciduous,32.00895577063784,194.1284724229481,706,305.8448969107121,Annie McLaughlin,91,2025-03-17T08:02:28.399Z,-14.81268813367933,54.25008975411765,434.5188211472705
Coniferous,95.5815396758262,51.89397878549062,885,62.91588281141594,Caleb Crona,3,2025-09-26T12:25:33.901Z,6.435071839950979,47.03968425374478,862.6784914568998
Grassland,14.384679483715445,297.6190345599316,732,297.053450060077,Jessica Turner,36,2024-12-20T19:26:37.930Z,-23.33331413101405,63.9978429696057,892.7001935592853
Deciduous,77.45517337857746,466.0119512574747,944,291.76947117433883,Lola Brakus Jr.,58,2025-09-11T17:06:02.042Z,-48.78271799534559,92.78502785647288,109.11301235598512
Coniferous,41.014904843177646,468.55724811251275,462,9.146222041454166,Tyrone Wilkinson,9,2025-08-13T14:31:57.466Z,7.359940768219531,39.571750385919586,203.77068665414117
Grassland,16.008124778512865,420.877505115699,757,110.23700205958448,Kyle Huels,56,2025-05-12T04:05:52.963Z,26.63541785441339,27.34488342748955,415.4060220676474
Deciduous,95.30576289934106,35.50754469376989,691,53.33939098403789,Dana Cruickshank-Nicolas,50,2025-09-09T17:14:23.525Z,-49.49128737207502,56.88265671697445,178.62156262877397
Coniferous,42.67790401633829,103.50190362660214,971,368.55435656011105,Vivian Blick,72,2025-07-23T14:54:21.888Z,-28.575704712420702,58.90053680445999,811.2239203618374
Grassland,46.52589629590511,75.53615189134143,38,214.86436514253728,Cora Swift,55,2025-08-05T01:52:34.564Z,-37.25412446074188,6.587201841175556,435.64440685580485
Deciduous,61.182730233995244,16.71104273106903,984,289.1995444444474,Lewis O'Connell,16,2025-03-18T18:50:14.836Z,-36.65744161698967,36.38781346520409,128.5057647677604
Coniferous,30.928908625617623,75.66464345273562,209,456.00196524430066,Jana Swaniawski III,39,2024-12-26T20:35:09.006Z,18.186546303331852,20.64989039627835,53.57085498445667
Grassland,47.152046375209466,161.4330215130467,141,306.9325326795224,Elena Heathcote II,50,2025-08-01T13:17:48.570Z,-38.342004315927625,5.056198125705123,77.88012808468193
Deciduous,71.75472726044245,454.0776160536334,107,262.829184072325,Rodolfo Marks,8,2025-05-23T12:34:01.100Z,-40.322732692584395,29.60812108241953,26.43005798989907
Coniferous,97.54474640684202,45.13695427658968,925,90.80168821266852,Daisy McLaughlin,12,2025-03-27T07:04:28.631Z,-24.7918225126341,55.01035291608423,133.63602633192204
Grassland,27.27224824554287,378.1508874273859,574,423.04366225306876,James Prohaska-Reynolds,51,2025-02-14T14:12:37.298Z,-7.6817387249320745,64.76614437042736,515.3280703399796
Deciduous,74.51815120689571,313.0087111759931,76,481.79203520156443,Hugo Cartwright,45,2024-10-21T17:30:52.026Z,5.012316862121224,79.66976183257066,919.4653527615592
Coniferous,6.173551820451394,173.2994966150727,452,139.31077401409857,Harry Nader,56,2025-08-04T22:10:42.916Z,32.3467549867928,88.57243032217957,272.4914406945463
Grassland,50.332693681819364,409.6436205578502,405,211.36063476838171,Gerardo Hills,72,2025-08-20T16:31:53.849Z,10.493640135973692,65.83695671590976,96.94249995844439
Deciduous,58.37557386280969,434.5972554665059,543,389.603376197163,Ms. Tracey Gibson,98,2025-02-05T13:46:44.970Z,-47.20528954640031,13.97610173607245,123.25263294368051
Coniferous,92.29351875628345,306.53496479219757,806,332.5956251656171,Kim Gorczany,99,2025-08-12T04:35:18.063Z,-28.80664528347552,96.96514634368941,31.884623474208638
Grassland,30.453139492776245,438.924455271801,362,401.71042933803983,Dr. Phil Kozey,14,2024-10-23T10:13:10.121Z,-35.15266051981598,80.63805563584901,37.56763024860993
Deciduous,19.94786146003753,328.9695205867756,618,233.9491522309836,Veronica Haag,66,2025-04-22T07:04:38.531Z,-23.94189639016986,44.05791765986942,106.78223898936994
Coniferous,67.59684049314819,355.85474413330667,77,73.73207435081713,Jacob Kassulke,10,2025-05-11T17:42:28.135Z,47.96874730382115,62.72631038748659,76.18920734408312
Grassland,46.781908372882754,232.09448139811866,460,253.80822277674451,Tony Cruickshank,76,2025-08-28T01:50:02.049Z,-31.54980605468154,61.443937971955165,746.5581868106965
Deciduous,34.12813121662475,134.15125085855834,867,304.44202551222406,Dr. Christopher Lindgren,11,2025-02-11T09:46:50.404Z,21.770534082315862,49.12733615399338,581.5482432129793
Coniferous,59.72520423261449,142.78364376258105,504,118.54859105567448,Darrin Gislason,98,2025-04-21T11:13:47.047Z,28.75769748352468,19.08086073328741,536.7992998291738
Grassland,33.182376231532544,170.6673624101095,374,127.04667746461928,Wesley Shields,53,2024-12-05T13:19:33.711Z,40.577314677648246,38.43092671269551,618.4459376665764
Deciduous,57.471928358543664,366.1447333195247,411,449.89031704654917,Ella Reilly,83,2025-10-04T09:57:23.447Z,31.827237363904715,87.95148127456196,885.4241555316839
Coniferous,58.21512773213908,207.3587221209891,561,300.35650015994906,Grant Stehr,35,2025-06-15T03:48:47.694Z,17.309888266026974,88.52265419531614,775.7055041906424
Grassland,42.75828693504445,9.18038747808896,915,438.80798743641935,Candace Lebsack,64,2025-07-05T18:05:53.907Z,39.355437364429235,84.93048087786883,724.5399054079317
Deciduous,31.585047082044184,416.4918447206728,391,412.28398664086126,Victor Altenwerth-Price,85,2025-01-16T12:13:39.577Z,44.464273704215884,21.265549945412204,646.6101980672684
Coniferous,3.720489267259836,88.42232749029063,228,308.2909164079465,Colleen Simonis,38,2025-10-10T04:41:39.549Z,-32.196513935923576,22.37519280682318,523.1875562565401
Grassland,33.32280493993312,325.80515601625666,110,113.36999038653448,Hugh Cole,93,2024-11-17T09:40:55.585Z,18.976687523536384,6.044316536048427,205.64750910340808
Deciduous,56.51297225104645,76.35255440627225,56,436.04361013742164,Stacy Littel,61,2025-05-26T21:11:51.748Z,-38.125885906629264,3.1246931187342852,383.540852972772
Coniferous,5.633480119053274,103.63118592603132,238,424.2585499160923,Mr. Marion Gottlieb MD,69,2025-02-08T01:08:08.507Z,-49.06935249455273,68.50534348841757,806.6440266256686
Grassland,84.53236678382382,215.34644150175154,418,122.11359061510302,Ramiro Hammes,36,2024-10-17T13:31:55.390Z,-9.67069398611784,73.28281180211343,487.07106853928417
Deciduous,62.49261628440581,154.61673521995544,306,69.46380242123269,April Schowalter,90,2025-09-03T10:47:45.720Z,-13.77570009790361,26.696620198665187,44.739929186413065
Coniferous,70.76888386206701,458.7894110416528,897,224.87006669398397,Beverly Stracke,86,2025-06-17T18:30:18.659Z,41.255475115031004,88.65186043642461,385.4551587922033
Grassland,37.01013598404825,231.9484608033672,176,159.32898843172006,Barry Heidenreich,50,2025-05-22T06:58:39.660Z,26.988561218604445,41.12533902004361,333.86789645976387
Deciduous,69.32526821573265,138.78403338743374,391,317.69970334041864,Mr. Dustin Green,36,2025-06-23T05:09:47.701Z,-43.115280754864216,93.70998161914758,972.4213062217459
Coniferous,11.96157312951982,265.3586288720835,762,32.1608602842316,Michele Bergstrom,24,2025-05-08T14:11:23.653Z,-40.28600656893104,24.765435290290043,407.50536564039066
Grassland,99.61666762898676,377.85597409051843,140,366.23319978034124,Justin Terry,32,2024-10-15T22:58:38.528Z,20.86529249791056,69.26071875612251,57.30673708580434
Deciduous,93.66512934491038,478.0574538190849,571,161.3049031298142,Miss Linda Thiel,53,2025-01-14T11:14:25.940Z,5.817225272767246,51.73764265328646,945.336806271458
Coniferous,27.57792239682749,112.86509415949695,654,237.02083977102302,Mr. Kirk Fadel,29,2024-12-06T12:47:46.720Z,43.36938331834972,6.474362326320261,580.9670747825876
Grassland,74.81906327209435,432.56942694587633,656,3.839605810586363,Janet Bayer,62,2025-08-29T13:06:02.118Z,-3.0880675418302417,97.39238724322058,917.2469981047325
Deciduous,41.06422021891922,59.33184245205484,22,105.95622308482416,Hilda Gislason,94,2024-10-29T04:58:31.359Z,-7.491008518263698,63.615647251717746,309.5518368531484
Coniferous,58.82656936510466,57.52933174860664,527,406.8993811700493,Salvador Williamson,44,2025-10-04T14:09:25.563Z,38.010580418631434,83.60512648406439,500.9950800256338
Grassland,51.06383575475775,34.94232802768238,321,479.88103096419945,Betsy Haag MD,65,2025-03-30T06:39:43.277Z,-41.6134572122246,18.86044994974509,474.7579201848712
Deciduous,40.46955934050493,390.00142635800876,517,465.2294728681445,Joseph Kling,75,2025-04-30T08:29:58.972Z,15.091020078398287,79.21202086377889,469.85405560862273
Coniferous,3.236920788185671,218.87494988343678,133,342.3376955159474,Rachel Greenholt,35,2024-10-29T06:21:48.374Z,18.216515495441854,20.073860998731107,777.7071751442272
Grassland,75.88216812652536,379.6476587932557,951,382.5274724594783,Myra Reichert,89,2025-07-26T11:21:34.505Z,-22.8582504671067,99.26450267760083,380.3026180791203
Deciduous,1.208663139725104,170.07323175598867,655,245.09847847465426,Kelvin Balistreri,15,2025-05-19T15:28:02.300Z,-26.350016403011978,23.004976524971426,553.8284676964395
Coniferous,25.09578709094785,176.88499157922342,343,23.946898041293025,Timmy Cormier,96,2025-07-22T18:33:08.271Z,-0.23871352896094322,24.393569534644485,517.4821482193656
Grassland,59.53327659983188,190.03942151297815,680,173.58271699748002,Henrietta Wehner,43,2025-04-06T16:22:22.271Z,-18.981829471886158,62.44990254170261,238.380656944355
Deciduous,10.30179027072154,102.13362777233124,11,68.88633268489502,Patricia Wyman-Monahan,94,2024-10-16T17:03:55.626Z,6.393282092176378,56.12603145814501,243.50052254926413
Coniferous,78.20022635976784,426.61371458903886,958,253.94993822928518,Lloyd Stroman,47,2024-10-26T04:42:45.971Z,36.15487474016845,36.015466743381694,89.39381589158438
Grassland,59.439467473188415,113.54479089472443,135,484.5645991836209,Javier Schuster,73,2025-06-03T14:09:36.485Z,-45.36291693802923,57.502555964747444,561.4021516088396
Deciduous,48.41692827339284,233.15041991113685,68,148.85846687410958,Angelina Mann,94,2025-01-02T10:27:43.986Z,17.16613480821252,8.331466687843204,517.2780778303277
Coniferous,6.352129795122892,127.47939938539639,269,174.8788858151529,Sophia Toy,82,2025-02-27T21:14:03.990Z,-39.29725540801883,53.05199102149345,534.8637408497743
Grassland,78.3416850909125,225.5189539238345,655,460.7225381680764,Nelson Lynch,82,2024-10-17T16:35:33.146Z,-20.851545920595527,63.5781471261289,908.0313397073187
Deciduous,44.8307865106035,311.62796859187074,999,48.79680789401755,Dr. Wendy Olson,70,2025-08-17T02:59:24.295Z,-29.110379540361464,9.263402689015493,281.6397576057352
Coniferous,34.03746185451746,433.2957523621153,275,43.89722400857136,Eugene Homenick,33,2025-09-02T03:06:57.221Z,-34.39391432330012,80.58761999569833,894.1164865272585
Grassland,7.5769259999506176,266.2893146430142,460,209.02326530287974,Arthur Botsford,68,2025-02-20T14:11:51.435Z,-1.6585221514105797,46.31207854766399,765.1469418546185
Deciduous,6.932199437636882,236.8443984175101,538,136.277883060975,Don Kovacek,87,2025-01-20T11:46:05.183Z,27.854409907013178,38.877955592470244,389.7566685336642
Coniferous,90.30215153167956,465.26499787229113,296,120.46663246653043,Gabriel Ebert,35,2025-03-12T18:53:23.403Z,23.8569701788947,92.59475725889206,853.6409450673964
Grassland,6.405154230073094,467.5474011688493,233,293.8066835224163,Lindsey Kunze PhD,17,2025-06-26T18:14:55.983Z,-14.691331260837615,95.1785638264846,632.0863989281934
Deciduous,93.842135385843,406.52337721781805,742,497.3612975340802,Kyle Heaney,60,2025-08-02T07:14:05.141Z,30.58052039705217,42.06962870177813,516.1958313744981
Coniferous,97.95158796478063,326.58058445202187,781,365.3546276658308,Christina Baumbach,44,2025-07-31T14:42:47.684Z,-21.118945721536875,17.911203937605023,112.26059364760295
Grassland,25.149694488151,373.85638579004444,204,102.7460191771388,Eunice Stoltenberg,95,2025-05-02T11:18:55.907Z,3.5395378479734063,83.69319324428216,649.2872500324156
Deciduous,60.979854132048786,336.8668519644998,525,257.65608034539036,Dr. Thomas Stracke,36,2025-02-20T12:57:21.476Z,37.07173189613968,2.756868046009913,614.0541927665472
Coniferous,84.561920133885,148.63171466789208,269,441.96406691730954,Marlon Prohaska,84,2024-12-13T00:03:33.664Z,44.39011656213552,91.7556507033296,122.49901672732085
Grassland,36.823973652673885,209.7748191661667,46,137.68491460592486,Anthony Kshlerin,94,2025-02-27T03:40:56.395Z,-29.93345067370683,25.680480195442215,652.1172143584117
Deciduous,50.781148518202826,48.253585038241,203,295.07505161268637,Terrell Mosciski,53,2025-08-20T23:59:27.438Z,-4.184429533779621,24.03538542962633,350.2785981395282
Coniferous,55.006988135166466,336.9566948392894,621,472.7484658388421,Crystal Barrows,18,2025-07-12T05:29:09.863Z,-49.87815481144935,19.989651441574097,148.5184222171083
Grassland,9.753584648948163,249.22331394045614,214,72.33356781234033,Lillie Macejkovic,93,2024-10-16T23:53:46.624Z,-16.791102360002697,98.49005218897946,711.4563528574072
Deciduous,13.69301688298583,265.4524320594501,846,260.8791434473824,Sherry Lesch,1,2025-01-06T10:24:55.069Z,14.412774913944304,44.80840046936646,297.20919509604573
Coniferous,80.80202909768559,372.2419573448133,400,299.60798295843415,Toby Ernser-Marvin MD,69,2025-09-17T19:34:45.460Z,-38.618047535419464,68.31377818225883,272.08037709235214
Grassland,91.89297947799787,430.0537228169851,333,112.30884120496921,Elias Beatty,66,2025-02-14T00:41:05.948Z,-24.078135658055544,25.38576278835535,86.90615064813755
Deciduous,32.046239661984146,406.5174358775839,754,161.39068298670463,Cathy Crona,81,2025-08-05T15:44:46.256Z,29.233179497532547,2.8302194448187947,278.3768971164245
Coniferous,31.448560470715165,306.7839693147689,648,425.4529749378562,Mrs. Eloise Towne,92,2025-03-01T20:12:34.543Z,-18.147219927050173,34.65958196925931,599.2404390545562
Grassland,76.70516872312874,339.1824467398692,337,174.474729915848,Yolanda Homenick,61,2025-05-24T23:25:05.756Z,-27.387579740025103,40.72679370222613,357.1961533939466
Deciduous,12.506328016053885,212.17824267665856,245,357.33775159181096,Krystal Stiedemann-Gulgowski,54,2025-05-14T04:08:02.780Z,-40.999339637346566,66.13159681251273,714.3581847904716
Coniferous,51.78667619382031,231.31423382880166,110,99.49166836263612,Alan Friesen,45,2025-08-18T06:16:02.791Z,-40.26934017892927,74.04929322563112,924.8254446899518
Grassland,16.663527955533937,498.4676440283656,343,326.30086929537356,Dr. Joshua Quitzon,10,2025-09-25T22:55:14.817Z,-43.69027989450842,65.35413006250747,199.03035229630768
Deciduous,50.15145925991237,162.11688408767805,768,25.227235135622323,Mr. Carlton Ledner PhD,77,2025-09-04T10:38:13.875Z,3.0989959836006165,43.88431517034769,581.3612034032121
Coniferous,29.79159577959217,31.369129818398505,862,221.91551306354813,Bernard Erdman,15,2025-04-29T08:48:55.488Z,-11.813850048929453,19.379406599793583,340.64959761174396
Grassland,12.148808748926967,463.46156467986293,345,398.089686232619,Terri Carter,22,2025-03-01T20:24:44.421Z,7.692922628484666,79.348991622217,859.5759055144154
Deciduous,89.51092872489244,135.27806603559293,791,435.734855864197,Angie Goyette,54,2025-10-14T19:43:23.905Z,-37.31919866986573,25.06947739282623,685.7676079533994
Coniferous,48.511242107953876,443.47603971650824,587,143.36902773403563,Marie Ebert,9,2025-08-19T09:51:28.677Z,-20.145609765313566,12.108015090692788,611.1163970248308
Grassland,7.5476884841918945,487.04164811968803,923,190.4874077218119,Ana MacGyver,12,2025-04-18T12:27:48.519Z,27.95320823788643,50.02902715979144,623.678795334883
Deciduous,44.252206097589806,292.9719310286455,672,370.67526526446454,Clara O'Keefe I,86,2025-01-24T09:55:34.245Z,-39.96182701084763,45.47570674098097,995.4767866292968
Coniferous,69.86852967762388,207.17629318661056,306,127.35432823654264,Clint Witting,19,2025-09-25T18:55:31.928Z,0.9112044470384717,60.34541749372147,434.66000732197426
Grassland,41.27523803221993,344.60347890714183,307,282.9685472017154,Renee Morar,24,2025-04-19T12:41:14.136Z,40.61913751065731,74.93123580538668,123.27224070671946
Deciduous,5.248595914104953,242.39903498906642,567,264.8610164739657,Steven Rosenbaum V,32,2024-12-19T07:07:46.586Z,-7.335656718350947,21.075474214507267,594.4247218389064
Coniferous,40.17117231315933,332.49120464129373,241,416.8237021146342,Mack Herzog,98,2024-10-24T14:59:12.077Z,-4.041530005633831,98.75969746499322,925.9370589456521
Grassland,34.327407678822055,485.348323862534,537,255.32100560027175,Christine Zulauf,48,2025-05-16T14:10:49.624Z,-9.692512382753193,52.54516308172606,854.4387627765536
